primaryEIC;eic;transparencyID;name;shortName;orgEic;transmissionId
40W000000005088F;40W0000000817860;5088;SOKE-CATALBUK RUZGAR ELEKTRIK SANTRALI;S5088;40X000000004892K;1470
40W000000005091Q;40W0000000816791;5091;NIKSAR HES;NIKSAR HES;40X0000000073261;1259
40W0000000051143;40W000000081722Q;5114;ARPA HIDROELEKTRIK SANTRALI;ARPA HIDROEL;40X000000004853U;674
40W000000005118W;40W0000000817844;5118;SARIHIDIR HES;SARIHIDIR HE;40X000000000354V;935
40W000000005119U;40W000000081822M;5119;HORU HES;HORU HES;40X000000000487C;1201
40W000000005119U;40W000000081822M;5119;HORU HES;HORU HES;40X000000000487C;1201
40W0000000051208;40W000000081830N;5120;METRISTEPE RES;METRITEPE RE;40X000000000346U;776
40W000000005129R;40W000000099481D;5129;DOGANKAYA HES(MAR-EN ENR.);S5129;40X000000004969B;1017
40W0000000051305;40W000000082717E;5130;TUNA HES;Tuna HES;40X000000003846W;1258
40W000000005149L;40W000000084763Y;5149;KURCE REGULATORU VE HIDROELEKTRIK SANTRALI;S5149;40X0000000049895;1616
40W000000005149L;40W000000084763Y;5149;KURCE REGULATORU VE HIDROELEKTRIK SANTRALI;S5149;40X0000000049895;1616
40W000000005151Y;40W000000106710C;5151;TELEME REG.VE HES;S5151;40X000000004991I;1040
40W000000005169F;40W000000083166K;5169;AKSU RES;S5169;40X000000005009N;921
40W0000000051899;40W0000000846542;5189;CUNIS REGULATORU VE HES;S5189;40X000000005029H;1281
40W000000005209T;40W000000085919O;5209;KAYADUZU RES ;S5209;40X000000005030W;1253
40W0000000052107;40W000000084418E;5210;GOKGEDIK HES;S5210;40X0000000050695;1202
40W000000005229N;40W000000099291I;5229;KOCAELI COP BIYOGAZ SANTRALI;S5229;40X100000005089N;773
40W000000005249H;40W000000084320V;5249;PAPART HES;S5249;40X000000005109J;1348
40W000000005249H;40W000000084320V;5249;PAPART HES;S5249;40X000000005109J;2187
40W0000000052895;40W000000083420W;5289;GULLUBAG BARAJI VE HES;GULLUBAG BAR;40X000000000609O;1319
40W0000000052895;40W0000000833947;5289;GULLUBAG BARAJI VE HES;GULLUBAG BAR;40X000000000609O;1319
40W0000000052895;40W000000083419H;5289;GULLUBAG BARAJI VE HES;GULLUBAG BAR;40X000000000609O;1319
40W000000005290K;40W0000001000739;5290;TUZKOY-HESG;S5290;40X0000000051497;1422
40W000000005290K;40W0000001000739;5290;TUZKOY-HESG;S5290;40X0000000051497;1422
40W000000005309P;40W0000000994782;5309;CINAR -1 HES;S5309;40X000000005189W;693
40W0000000053111;40W000000084639Z;5311;AKKOY ESPIYE HES;AkkOy EspIye;40X000000007739D;958
40W000000005313Y;40W000000099505P;5313;EOLOS RUZGAR ENERJISI URETIM A.S.;S5313;40X0000000051918;1255
40W000000005349D;40W000000281488V;5349;GUMUSKOY JES;S5349;40X0000000052299;1540
40W000000005349D;40W000000281488V;5349;GUMUSKOY JES;S5349;40X0000000052299;1540
40W000000005350S;40W000000087802Z;5350;AKKOPRU HES;AKKOPRU HES;40X000000000195P;714
40W000000005352O;40W0000000932937;5352;KOPRUBASI HES(YUKSEL ENR.);KOPRUBASI HE;40X0000000052493;772
40W000000005370M;40W000000100072B;5370;ZEYTIN HES;S5370;40X000000005250I;1982
40W000000005412W;40W000000113085I;5412;GARZAN HES;S5412;40X100000003908N;992
40W000000005413U;40W000000338048A;5413;MEREKLER REGULATORU VE ALGOLU HIDROELEKTRIK SANTRALI;S5413;40X000000005313K;1637
40W000000005429F;40W000000099966Q;5429;BIL-KUR KOJENERASYON;S5429;40X0000000053295;1050
40W000000005430U;40W0000001001743;5430;ANAK REG.VE HES;S5430;40X000000005330K;1584
40W000000005431S;40W0000000997382;5431;ARCA HES;S5431;40X000000005331I;1273
40W000000005434M;40W0000001064536;5434;ODE YALITIM CORLU KOJENERASYON TESISI;S5434;40X0000000053732;1149
40W000000005436I;40W000000099624H;5436;SIRAKONAKLAR HES;S5436;40X000000005332G;2082
40W000000005436I;40W000000099624H;5436;SIRAKONAKLAR HES;S5436;40X000000005332G;2082
40W000000005450O;40W0000000994936;5450;SULUKOY HES;SULUKOY HES;40X000000005269Y;858
40W000000005451M;40W0000000994944;5451;KOKNAR;KOKNAR;40X000000005189W;771
40W0000000054693;40W000000099514O;5469;POLAT HES;POLAT HES;40X0000000006769;953
40W000000005489Y;40W0000000999512;5489;VIZARA REGULATORU VE HIDROELEKTRIK SANTRALI;S5489;40X000000005375Z;1361
40W000000005529B;40W000000002725Q;5529;EGE SERAMIK ENERJI SANTRALI;S5529;40X0000000054097;732
40W000000005530Q;40W0000000996831;5530;AVCILAR REGULATORU VE HES;S5530;40X000000005410M;2474
40W000000005530Q;40W0000000996831;5530;AVCILAR REGULATORU VE HES;S5530;40X000000005410M;1007
40W0000000055398;40W0000001004319;5539;YAVUZ HES(AREM ENR.);S5539;40X000000005449W;1372
40W0000000055398;40W0000001004319;5539;YAVUZ HES(AREM ENR.);S5539;40X000000005449W;1372
40W000000005540N;40W000000100179U;5540;KARADAG;KaradaG;40X000000003585Y;1488
40W000000005541L;40W000001152888R;5541;GERES RES;S5541;40X0000000054518;1709
40W000000005542J;40W000000100467P;5542;ENERJISA DAGPAZARI RES;ENERJISA DAG;40X000000000282U;1215
40W000000005553E;40W000000101725O;5553;KARTALKAYA H.E.S;S5553;40X0000000054291;1024
40W000000005555A;40W000000100054D;5555;GOKKAYA HES;GOKKAYA HES;40X000000000166W;1798
40W0000000055568;40W000000106182B;5556;AKDENIZ KIMYA SANAYI VE TICARET A.S. KOJENERASYON SANTRALI;S5556;40X000000005430G;718
40W000000005571C;40W000000101585E;5571;AGE ENERJI DOGALGAZ KCS;AGE DENIZLI ;40X000000004510N;1401
40W000000005609D;40W100000106661N;5609;ISBIRLIGI-ENERJI;S5609;40X0000000055093;1451
40W000000005611Q;40W000000106547Y;5611;POYRAZ RES (POYRAZ ENR.);S5611;40X000000005513C;1511
40W000000005630M;40W000000106671X;5630;KIRIKDAG HES;S5630;40X0000000055506;1337
40W000000005630M;40W000000106671X;5630;KIRIKDAG HES;S5630;40X0000000055506;2441
40W000000005631K;40W000000106484W;5631;FEKE I;Feke I;40X000000000166W;1217
40W000000005632I;40W000000106557V;5632;KAYAKOPRU;KayakOprU;40X000000004469V;1321
40W000000005632I;40W000000106557V;5632;KAYAKOPRU;KayakOprU;40X000000004469V;1321
40W000000005634E;40W000000106568Q;5634;CIRAKDAMI REGULATORU VE HIDROELEKTRIK SANTRALI;S5634;40X0000000055522;1262
40W000000005636A;40W000000106589I;5636;SAMURLU RES;SAMURLU RES;40X000000000459H;1502
40W0000000056378;40W0000001185007;5637;DINC REGULATORU VE HES;S5637;40X000000005554Z;1227
40W0000000056386;40W000000106667O;5638;KUMKISIK LFG  (COP) GAZ SANTRALI;LFG (COP) GA;40X0000000001089;1614
40W0000000056386;40W000000106668M;5638;KUMKISIK LFG  (COP) GAZ SANTRALI;LFG (COP) GA;40X0000000001089;1614
40W000000005651E;40W0000001065710;5651;KOZBEYLI RES;KOZBEYLI RES;40X000000000459H;1498
40W000000005651E;40W0000001065702;5651;KOZBEYLI RES;KOZBEYLI RES;40X000000000459H;1498
40W000000005652C;40W0000001116765;5652;CAGLAYAN REG. VE HES(CGLYN ENR.);S5652;40X000000005571Z;1282
40W0000000056556;40W000000106694L;5655;BAYRAMLI HES;BAYRAMLI HES;40X0000000004979;1070
40W0000000056564;40W000000107297Q;5656;ACARSOY DENIZLI DOGALGAZ SANTRALI;S5656;40X000000005573V;1404
40W0000000056912;40W000000106748O;5691;CAN I HES;S5691;40X000000005576P;2401
40W0000000056912;40W000000106748O;5691;CAN I HES;S5691;40X000000005576P;1279
40W000000005696T;40W000000107577K;5696;SEZER BIO ENERJI BIYOGAZ TESISI;S5696;40X000000005611C;1617
40W000000005698P;40W000000111193P;5698;TELLI I-II REGULATORU VE HIDROELEKTRIK SANTRALI;S5698;40X000000002064U;1886
40W000000005698P;40W000000111193P;5698;TELLI I-II REGULATORU VE HIDROELEKTRIK SANTRALI;S5698;40X000000002064U;1886
40W000000005699N;40W000000111604U;5699;CARSAMBA HES;CARSAMBA HES;40X000000005636X;1308
40W000000005700R;40W000000111611X;5700;YILDIRIM HES;YILDIRIM HES;40X000000000638H;1365
40W000000005732E;40W000000277546J;5732;FLORENCE KOJEN;S5732;40X0000000056324;1530
40W000000005733C;40W000000111617L;5733;BOYABAT BARAJI VE HIDROELEKTRIK SANTRALI;S5733;40X0000000056340;864
40W000000005734A;40W000000113720I;5734;BEKTEMUR HIDROELEKTRIK SANTRALI;S5734;40X000000005635Z;1368
40W000000005751A;40W000000111670H;5751;GUDUL;S5751;40X000000005656R;1021
40W000000005751A;40W000000111670H;5751;GUDUL;S5751;40X000000005656R;1021
40W0000000057528;40W000000112164R;5752;BAGISTAS-II HIDROELEKTRIK SANTRALI;S5752;40X000000005657P;2179
40W0000000057528;40W000000112164R;5752;BAGISTAS-II HIDROELEKTRIK SANTRALI;S5752;40X000000005657P;1003
40W0000000057528;40W000000112161X;5752;BAGISTAS-II HIDROELEKTRIK SANTRALI;S5752;40X000000005657P;2179
40W0000000057528;40W000000112161X;5752;BAGISTAS-II HIDROELEKTRIK SANTRALI;S5752;40X000000005657P;1003
40W0000000057528;40W000000112163T;5752;BAGISTAS-II HIDROELEKTRIK SANTRALI;S5752;40X000000005657P;2179
40W0000000057528;40W000000112163T;5752;BAGISTAS-II HIDROELEKTRIK SANTRALI;S5752;40X000000005657P;1003
40W0000000057528;40W000000112162V;5752;BAGISTAS-II HIDROELEKTRIK SANTRALI;S5752;40X000000005657P;2179
40W0000000057528;40W000000112162V;5752;BAGISTAS-II HIDROELEKTRIK SANTRALI;S5752;40X000000005657P;1003
40W0000000057536;40W0000001178837;5753;GEMCILER REG. VE HES;S5753;40X000000005658N;1020
40W0000000057544;40W000000112160Z;5754;AMASYA KOJENERASYON SANTRALI;S5754;40X000000005659L;1317
40W000000005784W;40W000000111646E;5784;DUMLU HES 1;DUMLU HES 1;40X0000000064408;1291
40W000000005810K;40W0000002967618;5810;AYVASIL REGULATORU VE HIDROELEKTRIK SANTRALI;S5810;40X000000005690R;1733
40W0000000058508;40W000000112262R;5850;DENIZ JES;DENIZ JES;40X000000004857M;1478
40W0000000058710;40W000000106711A;5871;ALPASLAN 1 HES;ALPASLAN;40X000000000195P;657
40W000000005872Z;40W000000112866W;5872;SIFRIN REG. VE HES;S5872;40X0000000057312;1038
40W000000005874V;40W000000114305P;5874;GUNAYDIN RES;S5874;40X000000005756N;757
40W000000005874V;40W000000114305P;5874;GUNAYDIN RES;S5874;40X000000005756N;757
40W000000005891V;40W000000113132Z;5891;DARAN HES;S5891;40X000000005751X;1409
40W000000005892T;40W000000335505N;5892;MADRANBABA RES;S5892;40X000000005752V;1539
40W000000005893R;40W000000117911S;5893;ALES DGKCS;S5893;40X000000005754R;1483
40W000000005894P;40W000000117897X;5894;COBANLI HIDROELEKTRIK SANTRALI;S5894;40X000000005755P;1657
40W0000000059156;40W000000118283Q;5915;EMSEY SAGLIK HIZMETLERI VE ISLETMELERI TURIZM OTELCILIK TIC.A.S.;S5915;40X000000005777F;1553
40W0000000059164;40W000000117864B;5916;MIDILLI REGULATORU VE HES;MIdIllI RegU;40X000000000635N;1265
40W0000000059164;40W000000117864B;5916;MIDILLI REGULATORU VE HES;MIdIllI RegU;40X000000000635N;1265
40W000000005936Z;40W0000001178861;5936;DINAR RES (OLGU ENERJI YATIRIM URETIM VE TICARET A.S.);S5936;40X000000005778D;1406
40W000000005937X;40W000000123126O;5937;IZMIR BUYUK EFES OTELI KOJENERASYON SANTRALI;S5937;40X000000005779B;730
40W000000005956T;40W000000679780A;5956;DURUM GIDA TERMIK KOJENERASYON;S5956;40X0000000057987;1251
40W000000005957R;40W000000118441Y;5957;YESILIRMAK 1 HIDROELEKTRIK SANTRALI;S5957;40X0000000057995;2232
40W000000005957R;40W000000118441Y;5957;YESILIRMAK 1 HIDROELEKTRIK SANTRALI;S5957;40X0000000057995;1336
40W000000005958P;40W000000117908H;5958;ALABALIK REG VE HES;S5958;40X0000000058009;1660
40W000000005976N;40W000000270797T;5976;GAZIANTEP OZEL SAGLIK HASTANESI A.S.;S5976;40X000000005819P;1431
40W000000005996H;40W000000118302B;5996;KALE HES(AVKAL ENR.);S5996;40X0000000058211;1183
40W000000005997F;40W000000118285M;5997;OSMANCIK HES;S5997;40X100000005822N;1294
40W000000006016Z;40W0000001182326;6016;TUGRA HES;S6016;40X000000005841W;1261
40W000000006017X;40W0000001810076;6017;BEYBO KOJENERASYON;S6017;40X000000005842U;1407
40W000000006037R;40W000000271095J;6037;YESILVADI HIDROELEKTRIK SANTRALI;S6037;40X000000005859D;1632
40W000000006056N;40W000000118349M;6056;CUMRATES;S6056;40X000000000106D;1416
40W000000006057L;40W0000001182423;6057;CENGER;CENGER;40X000000005656R;1596
40W000000006059H;40W0000001809713;6059;DIYOBAN REGULAOTRU VE HES;S6059;40X100000005903N;1290
40W000000006059H;40W0000001809713;6059;DIYOBAN REGULAOTRU VE HES;S6059;40X100000005903N;2185
40W000000006060W;40W000000605938Q;6060;EREM HES;S6060;40X000000005904Y;1705
40W000000006096B;40W000000121450P;6096;CEVIZLIDERE;S6096;40X000000005958B;692
40W000000006116V;40W0000001810246;6116;CIFTEKOPRU REG. VE HES;S6116;40X100000005998N;1653
40W000000006117T;40W000000119149P;6117;TORLAR HES.;S6117;40X000000005999Y;1042
40W000000006136P;40W000000118925C;6136;BURCAK HES;S6136;40X000000006018H;1369
40W000000006136P;40W000000118925C;6136;BURCAK HES;S6136;40X000000006018H;2410
40W000000006156J;40W0000001810068;6156;EGLENCE 2 HES;S6156;40X000000006038B;1413
40W000000006176D;40W000000121315V;6176;REMSU HES;S6176;40X100000006078N;1228
40W000000006176D;40W000000121315V;6176;REMSU HES;S6176;40X100000006078N;1228
40W0000000061789;40W100000180777N;6178;KARMA -1 BES;S6178;40X000000006080C;767
40W0000000061797;40W0000001292121;6179;GOZEDE II HES;GOZEDDE II H;40X000000000482M;756
40W0000000061967;40W000000606161L;6196;KARAKOY HES;S6196;40X000000006098U;1541
40W0000000061975;40W0000001214678;6197;CELTIKDERE HES;CELTIKDERE H;40X000000005958B;690
40W000000006216R;40W000000723580Y;6216;KALE REGULATORU VE HES;S6216;40X000000006118D;1714
40W000000006256F;40W000000180822K;6256;MAVI REG. VE HES;S6256;40X100000006159N;1888
40W0000000062769;40W000000219010C;6276;UCHANLAR HES;S6276;40X000000006160E;1639
40W0000000062777;40W000000180826C;6277;ENERJISA KOPRU HES;ENERJISA KOP;40X000000000282U;1412
40W0000000062971;40W000000181413W;6297;GOKSU HES;S6297;40X000000006179U;918
40W000000006299Y;40W0000001810092;6299;KAVAKCALI HES;KAVAKCALI HE;40X000000005590V;1461
40W000000006302Y;40W000000611429O;6302;PASALIMANI RES;S6302;40X0000000061816;1655
40W000000006304U;40W0000001834564;6304;LADIK;LADIK;40X000000006143E;1373
40W000000006305S;40W0000001834572;6305;DURUCASU;DURUCASU;40X000000006143E;1298
40W000000006307O;40W0000002385712;6307;HASANKALE REGULATORU VE HES;S6307;40X0000000061832;1423
40W000000006307O;40W0000002385712;6307;HASANKALE REGULATORU VE HES;S6307;40X0000000061832;2407
40W000000006316N;40W000000271093N;6316;PIRINCLI REG. VE HES;S6316;40X000000006145A;1436
40W000000006318J;40W000000233995Y;6318;BERKE HES(ESER ENR.);S6318;40X0000000061476;1689
40W000000006337F;40W0000002134473;6337;KISIK HES;KISIK HES;40X0000000061484;1006
40W000000006356B;40W0000002202300;6356;KEMERCAYIR HES;KEMERCAYIR H;40X000000006160E;1636
40W000000006356B;40W0000002202300;6356;KEMERCAYIR HES;KEMERCAYIR H;40X000000006160E;1636
40W0000000063579;40W0000000037780;6357;KIPAS MENSUCAT KOJENERASYON TESISI;S6357;40X000000006198Q;1056
40W0000000063579;40W0000000037780;6357;KIPAS MENSUCAT KOJENERASYON TESISI;S6357;40X000000006198Q;2208
40W000000006416J;40W000000238413K;6416;KIRIKKALE COP GAZI SANTRALI;S6416;40X000000006258Y;1411
40W0000000064761;40W100000411011N;6476;ARAKLI-4 HES;S6476;40X000000006759C;1561
40W000000006496W;40W000000485540L;6496;CERMIKLER BARAJI VE HES;S6496;40X0000000063185;1576
40W000000006501S;40W000000335813C;6501;SAMSUN OSB DGKCS;S6501;40X000000006320I;1543
40W000000006504M;40W0000002689286;6504;DAGDELEN HES;DAGDELEN HES;40X000000000282U;1414
40W000000006516F;40W000000272236M;6516;ERMENEK HES;S6516;40X100000006338N;1818
40W0000000065369;40W000000269760D;6536;EGLENCE 1 HES;EGlence 1 HE;40X000000006038B;1572
40W0000000065377;40W000003205891U;6537;ZEYTINELI RES;S6537;40X000000000294N;1505
40W000000006540I;40W0000002953036;6540;AKKAYA HES;S6540;40X0000000063614;2279
40W000000006540I;40W0000002953036;6540;AKKAYA HES;S6540;40X0000000063614;1456
40W000000006541G;40W000000270197G;6541;TOROS HES;TOROS HES;40X0000000001089;1548
40W000000006541G;40W000000270197G;6541;TOROS HES;TOROS HES;40X0000000001089;1548
40W000000006576Y;40W100000723724N;6576;KAYA BELEK KOJENERASYON TESISI;S6576;40X000000006398I;1691
40W000000006577W;40W000000272243P;6577;BOZKIR HES;0.08;40X100000006338N;1417
40W000000006578U;40W000000277508R;6578;CEMEL HES;S6578;40X000000006399G;1440
40W000000006578U;40W000000277508R;6578;CEMEL HES;S6578;40X000000006399G;2403
40W000000006579S;40W000000272703H;6579;KOCKOPRU;KOCKOPRU;40X000000006378O;1339
40W000000006596S;40W0000004160064;6596;ENFAS AKSARAY OSB BIYOGAZ TESISI;S6596;40X0000000064181;1546
40W000000006596S;40W0000004160064;6596;ENFAS AKSARAY OSB BIYOGAZ TESISI;S6596;40X0000000064181;2409
40W000000006597Q;40W0000002801135;6597;KIY;S6597;40X000000006420E;1681
40W000000006598O;40W100000280116N;6598;KOPRUBASI REG. VE HES;S6598;40X000000006420E;1644
40W000000006598O;40W100000280116N;6598;KOPRUBASI REG. VE HES;S6598;40X000000006420E;1644
40W000000006599M;40W0000002801313;6599;SOGUKPINAR;S6599;40X000000006420E;1668
40W000000006600Q;40W000000335766W;6600;GULSAN GAOSB;S6600;40X000000006422A;1532
40W000000006616B;40W000000336404O;6616;EDINCIK RES;S6616;40X000000006438W;1537
40W000000006620K;40W000000934716A;6620;MELTEM ENERJI TERMIK SANTRALI;S6620;40X0000000064432;1713
40W0000000066365;40W0000002967626;6636;GELINKAYA HES;GelInkaya HE;40X000000005590V;1634
40W0000000066373;40W0000005394759;6637;ORTACAG HES;S6637;40X000000006462Z;1579
40W0000000066373;40W0000005394759;6637;ORTACAG HES;S6637;40X000000006462Z;1579
40W000000006657Y;40W000000412013R;6657;FENER ENERJI - MEYSU;S6657;40X000000006478K;1535
40W000000006658W;40W000000300097I;6658;SEYITOMER TERMIK SANTRALI;S6658;40X000000006498E;738
40W000000006658W;40W000000300095M;6658;SEYITOMER TERMIK SANTRALI;S6658;40X000000006498E;738
40W000000006658W;40W000000300094O;6658;SEYITOMER TERMIK SANTRALI;S6658;40X000000006498E;738
40W000000006658W;40W000000300098G;6658;SEYITOMER TERMIK SANTRALI;S6658;40X000000006498E;738
40W0000000066608;40W000000299004X;6660;ISKUR KOJENERASYON;ISKUR KOJENE;40X0000000001607;2314
40W0000000066608;40W000000299004X;6660;ISKUR KOJENERASYON;ISKUR KOJENE;40X0000000001607;1536
40W0000000066616;40W000000299393X;6661;DORA-3 UNITE 1;Dora-3 UnIte;40X000000000366O;1568
40W000000006668T;40W000000301420W;6668;DENIZLI  RWE_TURCAS_GUNEY;RWE_TURCAS_G;40X000000003625B;966
40W000000006676U;40W000000336335H;6676;SAF I HES;S6676;40X000000006518Y;1575
40W000000006677S;40W000000305346Z;6677;ENGIL HES;ENGIL HES;40X0000000064424;2034
40W000000006678Q;40W0000003053620;6678;HOSAP HES;HOSAP HES;40X0000000064424;2035
40W000000006679O;40W000000305364X;6679;ERCIS HES;ERCIS HES;40X0000000064424;1303
40W0000000066802;40W000000308335P;6680;SENBUK RES(YENI BELEN ENR.);senbuk res;40X0000000062383;1533
40W000000006696O;40W000000340783E;6696;DEGIRMEN;S6696;40X000000006538S;1562
40W0000000067175;40W000000341076Y;6717;SENA HES;S6717;40X000000006559K;1638
40W0000000067183;40W000000335710M;6718;ADACAMI HIDROELEKTRIK SANTRALI;ADACAMI HES;40X000000006560Z;1633
40W0000000067361;40W000000335652A;6736;DERINER HES;DERINER HES;40X000000000195P;1570
40W000000006738Y;40W100000337644N;6738;ANADOLU IPLIK VE TEKSTIL FAB. SAN. A.S.;S6738;40X000000006579E;1549
40W000000006758S;40W000000414111H;6758;GUZELOLUK HES ;S6758;40X0000000065998;1563
40W000000006759Q;40W000000335779N;6759;ENERJISA CAMBASI HES;ENERJISA CAM;40X000000000282U;1665
40W0000000067604;40W000000340575L;6760;GEYCEK RES;S6760;40X000000006619S;1542
40W000000006778M;40W0000003397874;6778;IRMAK HES;S6778;40X000000006639M;1567
40W000000006778M;40W0000003397874;6778;IRMAK HES;S6778;40X000000006639M;1567
40W000000006798G;40W0000004140543;6798;YAYLA REG. VE HES;S6798;40X000000003846W;1640
40W000000006820C;40W0000003465345;6820;ENERJISA KUSAKLI HES;ENERJISA KUS;40X000000000282U;1643
40W000000006839S;40W000000410863R;6839;GECUR HES;GECUR HES;40X000000003425J;1569
40W0000000068406;40W000000412008K;6840;KANGAL TERMIK SANTRALI ;S6840;40X0000000067008;977
40W0000000068406;40W000000412008K;6840;KANGAL TERMIK SANTRALI ;S6840;40X0000000067008;2198
40W000000006858O;40W0000004120569;6858;YALNIZARDIC HES;S6858;40X0000000005114;1624
40W000000006879G;40W000000412031P;6879;KIZILDERE JES-2;KIZILDERE JE;40X000000000582I;1628
40W000000006899A;40W0000004120593;6899;ENERJISA KANDIL HES;ENERJISA KAN;40X000000000282U;1646
40W000000006900E;40W000000412061G;6900;ENERJISA SARIGUZEL HES;ENERJISA SAR;40X000000000282U;1573
40W000000006938Q;40W000000472114M;6938;ZAFERTEKSTIL KOJEN;S6938;40X0000000067990;1677
40W000000006958K;40W000000478180G;6958;KIRAZLIK REGULATORU VE HES;S6958;40X000000006819K;1664
40W000000006958K;40W000000478180G;6958;KIRAZLIK REGULATORU VE HES;S6958;40X000000006819K;1664
40W000000006979C;40W000000479357Z;6979;TAYFUN HES;S6979;40X000000006840T;1105
40W000000006980R;40W000000605939O;6980;SENKRON EFELER BIYOGAZ SANTRALI;S6980;40X000000006841R;1629
40W0000000069988;40W000000538521X;6998;ADASU REGULATORU VE HES;S6998;40X000000006842P;1662
40W000000007018Q;40W000000736492A;7018;UZUNDERE II HES;S7018;40X0000000068598;1675
40W000000007022Z;40W000000472169Y;7022;SIRIMTAS HES;SIRIMTAS HES;40X000000000280Y;1674
40W000000007024V;40W000000472316A;7024;ENERJISA KAVSAKBENDI HES;ENERJISA KAV;40X000000000282U;1672
40W000000007038K;40W000000472593L;7038;TONYA I-II HES;TONYA I-II H;40X000000000509S;1564
40W000000007058E;40W0000005868009;7058;LUTUF MENSUCAT A.S. KOJENERASYON TESISI;S7058;40X000000006899X;1642
40W000000007061P;40W0000006079101;7061;YAZYURDU REG. VE HES;S7061;40X000000006902X;2081
40W000000007061P;40W0000006079101;7061;YAZYURDU REG. VE HES;S7061;40X000000006902X;2081
40W0000000070788;40W000000725944C;7078;SUKENARI REGULATORU VE HES;S7078;40X000000006919G;1887
40W0000000070982;40W000000609542V;7098;SALMAN RES;S7098;40X000000006920V;1737
40W000000007118M;40W0000006119367;7118;ORDU HES;S7118;40X000000006921T;2454
40W000000007118M;40W0000006119367;7118;ORDU HES;S7118;40X000000006921T;1648
40W000000007138G;40W000000538556E;7138;GOREN-2;GOREN-2;40X000000004874M;1574
40W0000000071598;40W000000804475V;7159;SADILLI RES;S7159;40X000000006940P;1792
40W000000007160N;40W000000538714M;7160;SARAY DOKUM RES;S7160;40X000000006941N;1659
40W000000007161L;40W000001231323B;7161;POLAT 1 TERMIK SANTRALI;S7161;40X000000006942L;1647
40W000000007163H;40W0000005387388;7163;TATAR HES;TATAR HES;40X000000000577B;1663
40W000000007198Z;40W0000006078105;7198;AKKENT-CALKUYUCAK HES;S7198;40X000000006960J;1685
40W000000007199X;40W000000723719T;7199;AKBAS HES;S7199;40X000000006961H;1686
40W000000007218I;40W000000585008U;7218;CELIKLER PAMUKOREN JES;S7218;40X000000006979Z;1645
40W000000007218I;40W000000585009S;7218;CELIKLER PAMUKOREN JES;S7218;40X000000006979Z;1645
40W000000007238C;40W000000952237K;7238;IZDEMIR;S7238;40X000000006999T;1699
40W000000007239A;40W0000006786867;7239;OYLAT HES-1;S7239;40X000000007000V;1669
40W000000007298V;40W000000953023Y;7298;ASLANCIK BARAJI VE HES ;S7298;40X000000007020P;1696
40W000000007318E;40W0000007237134;7318;CIGDEM REGULATORU VE HES;S7318;40X0000000070394;1870
40W000000007320R;40W0000006065445;7320;BUKOR II HES;BUKOR II HES;40X000000004069A;1744
40W0000000073388;40W000000723690R;7338;OYKA CAYCUMA OTOPRODUKTOR SANTRALI;S7338;40X000000007059Z;785
40W0000000073396;40W000000895070Z;7339;CORAKLI HIDROELEKTRIK SANTRALI.;S7339;40X000000007060D;1704
40W000000007340L;40W0000006147093;7340;AG KOLU HES;AG KOLU HES;40X000000006499C;1649
40W0000000073582;40W000001235774W;7358;BIFA BISKUVI VE GIDA SAN.A.S. KOJENERERASYON SANTRALI;S7358;40X000000007079T;1695
40W0000000073817;40W000000730414N;7381;DEVECIKONAGI HES;S7381;40X000000007102N;1547
40W000000007398R;40W0000007237207;7398;CAMLICA 1 HES;CAMLICA 1 HE;40X000000000195P;891
40W000000007418A;40W000000723736T;7418;BOZTEPE HES;BOZTEPE HES;40X000000000625Q;1656
40W0000000074384;40W000000799878B;7438;HASANBEYLI RES ;S7438;40X000000007140F;1680
40W0000000074392;40W0000008066779;7439;EKINOZU 1-2 REGULATORU VE HES;S7439;40X000000007141D;1690
40W000000007458Z;40W0000009488492;7458;GONEN BIYOGAZ TESISI;S7458;40X0000000071625;1701
40W000000007460B;40W0000008158762;7460;DUZCE AKSU HES;S7460;40X0000000071803;1720
40W000000007478T;40W000000800166R;7478;SEKIYAKA 2 HES;SekIyaka 2 H;40X000000000626O;1678
40W000000007498N;40W0000010487243;7498;DEGIRMEN REGULATORU VE HES;S7498;40X0000000072192;1707
40W000000007500P;40W000000952551E;7500;YAHYABEY HES;S7500;40X000000007221F;2202
40W000000007500P;40W000000952551E;7500;YAHYABEY HES;S7500;40X000000007221F;1692
40W0000000075380;40W000000953024W;7538;ARISU REGULATORU VE HES;S7538;40X0000000072621;1891
40W000000007558V;40W0000010487227;7558;SOLPEREN HES;S7558;40X000000007279L;1721
40W0000000075801;40W0000031967116;7580;GUNDOGDU RES;S7580;40X0000000073229;2098
40W000000007586Q;40W000001236115U;7586;EREN HES;S7586;40X000000007328Y;1822
40W000000007587O;40W000001048307J;7587;ACMA HES;ACMA HES;40X0000000072605;1703
40W000000007589K;40W0000010487413;7589;BOGAZKOY HES;S7589;40X0000000073326;1724
40W000000007590Z;40W000001048727Y;7590;ITC-KA BIYOKUTLE GAZLASTIRMA TESISI;ITC-KA BIYOK;40X0000000004207;1820
40W000000007598J;40W0000011746250;7598;GOKBEL I-II HES;S7598;40X000000007339T;1718
40W0000000076182;40W000001054834A;7618;ENERJISA ARKUN HES;ENERJISA ARK;40X000000000282U;1735
40W0000000076190;40W000001151575G;7619;KAMER REGULATORU VE HES;S7619;40X000000007359N;1717
40W000000007638X;40W100002790900N;7638;ONUR REGULATORU VE HES;S7638;40X000000007379H;1860
